smiles,logK1,metal_type,n_atoms,n_dative_bonds,donor_elements,n_measurements
O=C(O)CC[C@@H]1N->[Cu+2]<-N2(CCC[C@H]2C(=O)N2CCC[C@H]2C(=O)NCC(=O)NCC(=O)O)C1=O,5.18,Cu,33,2,N,1
O=C(O)CC[C@@H]1N->[Fe+2]<-N([C@@H](CCC(=O)O)C(=O)N2CCC[C@@H]2C(=O)O)C1=O,4.4,Fe,27,2,N,1
O=C(O)CC[C@@H]1N->[Zn+2]<-N([C@@H](CCC(=O)O)C(=O)N2CCC[C@@H]2C(=O)O)C1=O,5.1,Zn,27,2,N,1
O=C(O)CC[C@H](NC(=O)CNC(=O)[C@H](CCC(=O)O)N1->[AlH+3]<-NCC1=O)C(=O)NCC(=O)N[C@@H](CO)C(=O)NCC(=O)NCC(=O)O,7.68,Al,46,2,N,1
O=C(O)CC[C@H](NC(=O)[C@@H]1CCCN1C(=O)CNC(=O)[C@@H]1CCCN12->[Cu+2]<-NCC2=O)C(=O)O,6.57,Cu,33,2,N,1
O=C(O)CC[C@H](NC(=O)[C@H](CCC(=O)O)N1->[Cu+2]<-N[C@@H](CCC(=O)O)C1=O)C(=O)O,5.69,Cu,29,2,N,1
O=C(O)CC[C@H](NC(=O)c1ccc(N2->[AlH+3]<-Nc3nc4ncc(nc4c(=O)[nH]3)C2)cc1)C(=O)O,4.65,Al,33,2,N,1
O=C(O)CC[C@H](NC(=O)c1ccc(N2->[Cd+2]<-Nc3nc4ncc(nc4c(=O)[nH]3)C2)cc1)C(=O)O,5.56,Cd,33,2,N,1
O=C(O)CC[C@H](NC(=O)c1ccc(N2->[Cr+3]<-Nc3nc4ncc(nc4c(=O)[nH]3)C2)cc1)C(=O)O,3.12,Cr,33,2,N,1
O=C(O)CC[C@H](NC(=O)c1ccc(N2->[Cu+2]<-Nc3nc4ncc(nc4c(=O)[nH]3)C2)cc1)C(=O)O,4.78,Cu,33,2,N,1
O=C(O)CC[C@H](NC(=O)c1ccc(N2->[Pb+2]<-Nc3nc4ncc(nc4c(=O)[nH]3)C2)cc1)C(=O)O,3.13,Pb,33,2,N,1
O=C(O)CCc1cn2->[Cu+2]<-[nH]1c2,4.51,Cu,11,2,N,2
O=C(O)CCc1cn2->[Ni+2]<-[nH]1c2,3.32,Ni,11,2,N,1
O=C(O)CCc1cn2->[Zn+2]<-[nH]1c2,3.15,Zn,11,2,N,1
O=C(O)CN(CC(=O)O)C1CN(CC(=O)O)(CC(=O)O)->[Ba+2]<-N(CC(=O)O)(CC(=O)O)C1,7.41,Ba,31,2,N,1
O=C(O)CN(CC(=O)O)C1CN(CC(=O)O)(CC(=O)O)->[Ca+2]<-N(CC(=O)O)(CC(=O)O)C1,10.5,Ca,31,2,N,1
O=C(O)CN(CC(=O)O)C1CN(CC(=O)O)(CC(=O)O)->[Cd+2]<-N(CC(=O)O)(CC(=O)O)C1,16.18,Cd,31,2,N,1
O=C(O)CN(CC(=O)O)C1CN(CC(=O)O)(CC(=O)O)->[Co+2]<-N(CC(=O)O)(CC(=O)O)C1,13.8,Co,31,2,N,1
O=C(O)CN(CC(=O)O)C1CN(CC(=O)O)(CC(=O)O)->[Cu+2]<-N(CC(=O)O)(CC(=O)O)C1,18.37,Cu,31,2,N,1
O=C(O)CN(CC(=O)O)C1CN(CC(=O)O)(CC(=O)O)->[Mg+2]<-N(CC(=O)O)(CC(=O)O)C1,9.21,Mg,31,2,N,1
O=C(O)CN(CC(=O)O)C1CN(CC(=O)O)(CC(=O)O)->[Ni+2]<-N(CC(=O)O)(CC(=O)O)C1,18.0,Ni,31,2,N,1
O=C(O)CN(CC(=O)O)C1CN(CC(=O)O)(CC(=O)O)->[Sr+2]<-N(CC(=O)O)(CC(=O)O)C1,8.56,Sr,31,2,N,1
O=C(O)CN(CC(=O)O)C1CN(CC(=O)O)(CC(=O)O)->[Zn+2]<-N(CC(=O)O)(CC(=O)O)C1,15.8,Zn,31,2,N,1
O=C(O)CN(CC(=O)O)CC(=O)N1->[Co+2]<-N(CC(=O)O)C(=O)C1,6.84,Co,22,2,N,1
O=C(O)CN(CC(=O)O)CC(=O)N1->[Cu+2]<-N(CC(=O)O)C(=O)C1,11.0,Cu,22,2,N,1
O=C(O)CN(CC(=O)O)CC(=O)N1->[Fe+3]<-N(CC(=O)O)C(=O)C1,10.01,Fe,22,2,N,1
O=C(O)CN(CC(=O)O)CC(=O)N1->[Ni+2]<-N(CC(=O)O)C(=O)C1,8.02,Ni,22,2,N,1
O=C(O)CN(CC(=O)O)CC(=O)N1->[Zn+2]<-N(CC(=O)O)C(=O)C1,7.63,Zn,22,2,N,1
O=C(O)CN(CC(=O)O)CC(=O)NCCCCN1->[Co+2]<-N(CC(=O)O)(CC(=O)O)CC1=O,8.58,Co,31,2,N,1
O=C(O)CN(CC(=O)O)CC(=O)NCCCCN1->[Cu+2]<-N(CC(=O)O)(CC(=O)O)CC1=O,10.4,Cu,31,2,N,1
O=C(O)CN(CC(=O)O)CC(=O)NCCCCN1->[Ni+2]<-N(CC(=O)O)(CC(=O)O)CC1=O,10.0,Ni,31,2,N,1
O=C(O)CN(CC(=O)O)CC(=O)NCCN1->[Co+2]<-N(CC(=O)O)(CC(=O)O)CC1=O,8.54,Co,29,2,N,3
O=C(O)CN(CC(=O)O)CC(=O)NCCN1->[Cu+2]<-N(CC(=O)O)(CC(=O)O)CC1=O,10.69,Cu,29,2,N,2
O=C(O)CN(CC(=O)O)CC(=O)NCCN1->[Fe+3]<-N(CC(=O)O)(CC(=O)O)CC1=O,14.0,Fe,29,2,N,1
O=C(O)CN(CC(=O)O)CC(=O)NCCN1->[Ni+2]<-N(CC(=O)O)(CC(=O)O)CC1=O,9.735,Ni,29,2,N,2
O=C(O)CN(CC(=O)O)CC(=O)NCCN1->[Th+4]<-N(CC(=O)O)(CC(=O)O)CC1=O,14.0,Th,29,2,N,1
O=C(O)CN(CC(=O)O)N1->[Cd+2]<-NC1=O,5.7,Cd,14,2,N,1
O=C(O)CN(CC(=O)O)N1->[Cd+2]<-NC1=S,7.4,Cd,14,2,N,1
O=C(O)CN(CC(=O)O)N1->[Co+2]<-NC1=O,5.9,Co,14,2,N,1
O=C(O)CN(CC(=O)O)N1->[Co+2]<-NC1=S,5.4,Co,14,2,N,1
O=C(O)CN(CC(=O)O)N1->[Cu+2]<-NC1=O,8.4,Cu,14,2,N,1
O=C(O)CN(CC(=O)O)N1->[Cu+2]<-NC1=S,8.1,Cu,14,2,N,1
O=C(O)CN(CC(=O)O)N1->[Gd+3]<-NC1=S,4.01,Gd,14,2,N,1
O=C(O)CN(CC(=O)O)N1->[La+3]<-NC1=S,2.61,La,14,2,N,1
O=C(O)CN(CC(=O)O)N1->[Mg+2]<-NC1=O,1.4,Mg,14,2,N,1
O=C(O)CN(CC(=O)O)N1->[Mg+2]<-NC1=S,0.7,Mg,14,2,N,1
O=C(O)CN(CC(=O)O)N1->[Mn+2]<-NC1=O,2.6,Mn,14,2,N,1
O=C(O)CN(CC(=O)O)N1->[Mn+2]<-NC1=S,2.0,Mn,14,2,N,1
O=C(O)CN(CC(=O)O)N1->[Nd+3]<-NC1=S,3.19,Nd,14,2,N,1
O=C(O)CN(CC(=O)O)N1->[Ni+2]<-NC1=O,6.4,Ni,14,2,N,1
O=C(O)CN(CC(=O)O)N1->[Ni+2]<-NC1=S,5.9,Ni,14,2,N,1
O=C(O)CN(CC(=O)O)N1->[Sr+2]<-NC1=O,2.3,Sr,14,2,N,1
O=C(O)CN(CC(=O)O)N1->[Sr+2]<-NC1=S,2.2,Sr,14,2,N,1
O=C(O)CN(CC(=O)O)N1->[Yb+3]<-NC1=S,4.35,Yb,14,2,N,1
O=C(O)CN(CC(=O)O)N1->[Zn+2]<-NC1=O,6.6,Zn,14,2,N,1
O=C(O)CN(CC(=O)O)N1->[Zn+2]<-NC1=S,5.8,Zn,14,2,N,1
O=C(O)CN(CC(=O)O)[C@@H](COP(=O)(O)OC1CCC(c2ccccc2)(c2ccccc2)CC1)CN1(CC(=O)O)->[Ca+2]<-N(CC(=O)O)(CC(=O)O)CC1,10.45,Ca,52,2,N,1
O=C(O)CN(CC(=O)O)[C@@H](COP(=O)(O)OC1CCC(c2ccccc2)(c2ccccc2)CC1)CN1(CC(=O)O)->[Cu+2]<-N(CC(=O)O)(CC(=O)O)CC1,21.3,Cu,52,2,N,1
O=C(O)CN(CC(=O)O)[C@@H](COP(=O)(O)OC1CCC(c2ccccc2)(c2ccccc2)CC1)CN1(CC(=O)O)->[Eu+3]<-N(CC(=O)O)(CC(=O)O)CC1,22.21,Eu,52,2,N,1
O=C(O)CN(CC(=O)O)[C@@H](COP(=O)(O)OC1CCC(c2ccccc2)(c2ccccc2)CC1)CN1(CC(=O)O)->[Fe+3]<-N(CC(=O)O)(CC(=O)O)CC1,26.66,Fe,52,2,N,1
O=C(O)CN(CC(=O)O)[C@@H](COP(=O)(O)OC1CCC(c2ccccc2)(c2ccccc2)CC1)CN1(CC(=O)O)->[Gd+3]<-N(CC(=O)O)(CC(=O)O)CC1,22.06,Gd,52,2,N,1
O=C(O)CN(CC(=O)O)[C@@H](COP(=O)(O)OC1CCC(c2ccccc2)(c2ccccc2)CC1)CN1(CC(=O)O)->[Zn+2]<-N(CC(=O)O)(CC(=O)O)CC1,17.82,Zn,52,2,N,1
O=C(O)CN(CC(=O)O)[C@@H](Cc1ccccc1)CN1(CC(=O)O)->[Ca+2]<-N(CC(=O)O)(CC(=O)O)CCC1,15.95,Ca,36,2,N,1
O=C(O)CN(CC(=O)O)[C@@H](Cc1ccccc1)CN1(CC(=O)O)->[Cu+2]<-N(CC(=O)O)(CC(=O)O)CCC1,19.7,Cu,36,2,N,1
O=C(O)CN(CC(=O)O)[C@@H](Cc1ccccc1)CN1(CC(=O)O)->[Gd+3]<-N(CC(=O)O)(CC(=O)O)CCC1,23.79,Gd,36,2,N,1
O=C(O)CN(CC(=O)O)[C@@H](Cc1ccccc1)CN1(CC(=O)O)->[Zn+2]<-N(CC(=O)O)(CC(=O)O)CCC1,18.61,Zn,36,2,N,1
O=C(O)CN(CCCN1(CC(=O)O)->[Ca+2]<-N(CC(=O)O)(CC(=O)O)CCC1)CC(=O)O,5.47,Ca,30,2,N,1
O=C(O)CN(CCCN1(CC(=O)O)->[Cu+2]<-N(CC(=O)O)(CC(=O)O)CCC1)CC(=O)O,18.05,Cu,30,2,N,1
O=C(O)CN(CCCN1(CC(=O)O)->[Gd+3]<-N(CC(=O)O)(CC(=O)O)CCC1)CC(=O)O,13.0,Gd,30,2,N,1
O=C(O)CN(CCCN1(CC(=O)O)->[Zn+2]<-N(CC(=O)O)(CC(=O)O)CCC1)CC(=O)O,15.6,Zn,30,2,N,1
O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN1(CC(=O)O)->[Cd+2]<-N(CCN(CC(=O)O)CC(=O)O)(CC(=O)O)CC1,16.975,Cd,42,2,N,2
O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN1(CC(=O)O)->[Ce+3]<-N(CCN(CC(=O)O)CC(=O)O)(CC(=O)O)CC1,19.62,Ce,42,2,N,1
O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN1(CC(=O)O)->[Co+2]<-N(CCN(CC(=O)O)CC(=O)O)(CC(=O)O)CC1,17.9,Co,42,2,N,1
O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN1(CC(=O)O)->[Cu+2]<-N(CCN(CC(=O)O)CC(=O)O)(CC(=O)O)CC1,20.3,Cu,42,2,N,1
O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN1(CC(=O)O)->[Dy+3]<-N(CCN(CC(=O)O)CC(=O)O)(CC(=O)O)CC1,20.58,Dy,42,2,N,2
O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN1(CC(=O)O)->[Eu+3]<-N(CCN(CC(=O)O)CC(=O)O)(CC(=O)O)CC1,20.71,Eu,42,2,N,2
O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN1(CC(=O)O)->[Gd+3]<-N(CCN(CC(=O)O)CC(=O)O)(CC(=O)O)CC1,20.415,Gd,42,2,N,2
O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN1(CC(=O)O)->[Hg+2]<-N(CCN(CC(=O)O)CC(=O)O)(CC(=O)O)CC1,27.0,Hg,42,2,N,1
O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN1(CC(=O)O)->[Ho+3]<-N(CCN(CC(=O)O)CC(=O)O)(CC(=O)O)CC1,20.35,Ho,42,2,N,1
O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN1(CC(=O)O)->[La+3]<-N(CCN(CC(=O)O)CC(=O)O)(CC(=O)O)CC1,19.1,La,42,2,N,1
O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN1(CC(=O)O)->[Lu+3]<-N(CCN(CC(=O)O)CC(=O)O)(CC(=O)O)CC1,19.145,Lu,42,2,N,2
O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN1(CC(=O)O)->[Nd+3]<-N(CCN(CC(=O)O)CC(=O)O)(CC(=O)O)CC1,20.17,Nd,42,2,N,2
O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN1(CC(=O)O)->[Ni+2]<-N(CCN(CC(=O)O)CC(=O)O)(CC(=O)O)CC1,17.34,Ni,42,2,N,2
O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN1(CC(=O)O)->[Pb+2]<-N(CCN(CC(=O)O)CC(=O)O)(CC(=O)O)CC1,18.1,Pb,42,2,N,1
O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN1(CC(=O)O)->[Pr+3]<-N(CCN(CC(=O)O)CC(=O)O)(CC(=O)O)CC1,19.64,Pr,42,2,N,1
O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN1(CC(=O)O)->[Sm+3]<-N(CCN(CC(=O)O)CC(=O)O)(CC(=O)O)CC1,20.5,Sm,42,2,N,1
O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN1(CC(=O)O)->[Tb+3]<-N(CCN(CC(=O)O)CC(=O)O)(CC(=O)O)CC1,20.675,Tb,42,2,N,2
O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN1(CC(=O)O)->[Tm+3]<-N(CCN(CC(=O)O)CC(=O)O)(CC(=O)O)CC1,20.11,Tm,42,2,N,1
O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN1(CC(=O)O)->[Yb+3]<-N(CCN(CC(=O)O)CC(=O)O)(CC(=O)O)CC1,19.785,Yb,42,2,N,2
O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN1(CC(=O)O)->[Zn+2]<-N(CCN(CC(=O)O)CC(=O)O)(CC(=O)O)CC1,18.0,Zn,42,2,N,1
O=C(O)CN(CCN(CC(=O)O)Cc1ccc(CN2(CC(=O)O)->[Co+2]<-N(CC(=O)O)(CC(=O)O)CC2)cc1)CC(=O)O,15.88,Co,41,2,N,1
O=C(O)CN(CCN(CC(=O)O)Cc1ccc(CN2(CC(=O)O)->[Cu+2]<-N(CC(=O)O)(CC(=O)O)CC2)cc1)CC(=O)O,18.0,Cu,41,2,N,1
O=C(O)CN(CCN(CC(=O)O)Cc1ccc(CN2(CC(=O)O)->[Fe+2]<-N(CC(=O)O)(CC(=O)O)CC2)cc1)CC(=O)O,13.54,Fe,41,2,N,1
O=C(O)CN(CCN(CC(=O)O)Cc1ccc(CN2(CC(=O)O)->[Ni+2]<-N(CC(=O)O)(CC(=O)O)CC2)cc1)CC(=O)O,17.1,Ni,41,2,N,1
O=C(O)CN(CCN(CC(=O)O)Cc1ccc(CN2(CC(=O)O)->[Zn+2]<-N(CC(=O)O)(CC(=O)O)CC2)cc1)CC(=O)O,15.93,Zn,41,2,N,1
O=C(O)CN(CCN1(C(CO)c2ccccc2)->[Ca+2]<-N(CC(=O)O)(CC(=O)O)CCC1)CC(=O)O,12.86,Ca,34,2,N,1
O=C(O)CN(CCN1(C(CO)c2ccccc2)->[Cu+2]<-N(CC(=O)O)(CC(=O)O)CCC1)CC(=O)O,18.4,Cu,34,2,N,1
O=C(O)CN(CCN1(C(CO)c2ccccc2)->[Gd+3]<-N(CC(=O)O)(CC(=O)O)CCC1)CC(=O)O,17.16,Gd,34,2,N,1
O=C(O)CN(CCN1(C(CO)c2ccccc2)->[Zn+2]<-N(CC(=O)O)(CC(=O)O)CCC1)CC(=O)O,17.77,Zn,34,2,N,1
O=C(O)CN(CCN1(CC(=O)O)->[AlH+3]<-N(CC(=O)O)(CC(=O)O)CC1)CC(=O)O,18.7,Al,28,2,N,3
O=C(O)CN(CCN1(CC(=O)O)->[AlH+3]<-N(CCN(CC(=O)O)CC(=O)O)(CC(=O)O)CC1)CC(=O)O,19.7,Al,35,2,N,3
O=C(O)CN(CCN1(CC(=O)O)->[Am+3]<-N(CC(=O)O)(CC(=O)O)CC1)CC(=O)O,22.92,Am,28,2,N,5
O=C(O)CN(CCN1(CC(=O)O)->[Am+3]<-N(CCN(CC(=O)O)CC(=O)O)(CC(=O)O)CC1)CC(=O)O,27.61,Am,35,2,N,1
O=C(O)CN(CCN1(CC(=O)O)->[Ba+2]<-N(CC(=O)O)(CC(=O)O)CC1)CC(=O)O,8.8,Ba,28,2,N,1
O=C(O)CN(CCN1(CC(=O)O)->[Ba+2]<-N(CCN(CC(=O)O)CC(=O)O)(CC(=O)O)CC1)CC(=O)O,8.22,Ba,35,2,N,1
O=C(O)CN(CCN1(CC(=O)O)->[Bi+3]<-N(CC(=O)O)(CC(=O)O)CC1)CC(=O)O,29.495,Bi,28,2,N,2
O=C(O)CN(CCN1(CC(=O)O)->[Bi+3]<-N(CC(=O)O)(Cc2ccccc2O)CC1)Cc1ccccc1O,27.76,Bi,36,2,N,1
O=C(O)CN(CCN1(CC(=O)O)->[Bi+3]<-N(CCN(CC(=O)O)CC(=O)O)(CC(=O)O)CC1)CC(=O)O,17.7,Bi,35,2,N,1
O=C(O)CN(CCN1(CC(=O)O)->[Bk+3]<-N(CC(=O)O)(CC(=O)O)CC1)CC(=O)O,22.79,Bk,28,2,N,1
O=C(O)CN(CCN1(CC(=O)O)->[Ca+2]<-N(CC(=O)O)(CC(=O)O)CC1)CC(=O)O,10.72,Ca,28,2,N,8
O=C(O)CN(CCN1(CC(=O)O)->[Ca+2]<-N(CC(=O)O)(Cc2ccccc2O)CC1)Cc1ccccc1O,8.205,Ca,36,2,N,2
O=C(O)CN(CCN1(CC(=O)O)->[Ca+2]<-N(CCN(CC(=O)O)CC(=O)O)(CC(=O)O)CC1)CC(=O)O,10.06,Ca,35,2,N,3
O=C(O)CN(CCN1(CC(=O)O)->[Cd+2]<-N(CC(=O)O)(CC(=O)O)CC1)CC(=O)O,18.8,Cd,28,2,N,5
O=C(O)CN(CCN1(CC(=O)O)->[Cd+2]<-N(CC(=O)O)(Cc2ccccc2O)CC1)Cc1ccccc1O,18.25,Cd,36,2,N,2
O=C(O)CN(CCN1(CC(=O)O)->[Cd+2]<-N(CCN(CC(=O)O)CC(=O)O)(CC(=O)O)CC1)CC(=O)O,18.675,Cd,35,2,N,4
O=C(O)CN(CCN1(CC(=O)O)->[Ce+3]<-N(CC(=O)O)(CC(=O)O)CC1)CC(=O)O,20.4,Ce,28,2,N,5
O=C(O)CN(CCN1(CC(=O)O)->[Ce+3]<-N(CCN(CC(=O)O)CC(=O)O)(CC(=O)O)CC1)CC(=O)O,19.6,Ce,35,2,N,1
O=C(O)CN(CCN1(CC(=O)O)->[Cf+3]<-N(CC(=O)O)(CC(=O)O)CC1)CC(=O)O,23.76,Cf,28,2,N,2
O=C(O)CN(CCN1(CC(=O)O)->[Cm+3]<-N(CC(=O)O)(CC(=O)O)CC1)CC(=O)O,22.91,Cm,28,2,N,4
O=C(O)CN(CCN1(CC(=O)O)->[Co+2]<-N(CC(=O)O)(CC(=O)O)CC1)CC(=O)O,18.4,Co,28,2,N,1
O=C(O)CN(CCN1(CC(=O)O)->[Co+2]<-N(CC(=O)O)(Cc2ccccc2O)CC1)Cc1ccccc1O,18.16,Co,36,2,N,1
O=C(O)CN(CCN1(CC(=O)O)->[Co+2]<-N(CCN(CC(=O)O)CC(=O)O)(CC(=O)O)CC1)CC(=O)O,20.4,Co,35,2,N,3
O=C(O)CN(CCN1(CC(=O)O)->[Cr+3]<-N(CC(=O)O)(CC(=O)O)CC1)CC(=O)O,22.05,Cr,28,2,N,1
O=C(O)CN(CCN1(CC(=O)O)->[Cu+2]<-N(CC(=O)O)(CC(=O)O)CC1)CC(=O)O,21.4,Cu,28,2,N,9
O=C(O)CN(CCN1(CC(=O)O)->[Cu+2]<-N(CC(=O)O)(Cc2ccccc2O)CC1)Cc1ccccc1O,21.175,Cu,36,2,N,2
O=C(O)CN(CCN1(CC(=O)O)->[Cu+2]<-N(CCN(CC(=O)O)CC(=O)O)(CC(=O)O)CC1)CC(=O)O,21.05,Cu,35,2,N,4
O=C(O)CN(CCN1(CC(=O)O)->[Dy+3]<-N(CC(=O)O)(CC(=O)O)CC1)CC(=O)O,21.965,Dy,28,2,N,2
O=C(O)CN(CCN1(CC(=O)O)->[Dy+3]<-N(CCN(CC(=O)O)CC(=O)O)(CC(=O)O)CC1)CC(=O)O,23.13,Dy,35,2,N,3
O=C(O)CN(CCN1(CC(=O)O)->[Er+3]<-N(CC(=O)O)(CC(=O)O)CC1)CC(=O)O,21.91,Er,28,2,N,2
O=C(O)CN(CCN1(CC(=O)O)->[Er+3]<-N(CCN(CC(=O)O)CC(=O)O)(CC(=O)O)CC1)CC(=O)O,23.4,Er,35,2,N,3
O=C(O)CN(CCN1(CC(=O)O)->[Eu+2]<-N(CC(=O)O)(CC(=O)O)CC1)C(COCc1ccccc1)C(=O)O,13.3,Eu,37,2,N,1
O=C(O)CN(CCN1(CC(=O)O)->[Eu+2]<-N(CC(=O)O)(CC(=O)O)CC1)CC(=O)O,11.625,Eu,28,2,N,2
O=C(O)CN(CCN1(CC(=O)O)->[Eu+3]<-N(CC(=O)O)(CC(=O)O)CC1)CC(=O)O,22.4,Eu,28,2,N,5
O=C(O)CN(CCN1(CC(=O)O)->[Eu+3]<-N(CCN(CC(=O)O)CC(=O)O)(CC(=O)O)CC1)CC(=O)O,23.03,Eu,35,2,N,3
O=C(O)CN(CCN1(CC(=O)O)->[Fe+2]<-N(CC(=O)O)(CC(=O)O)CC1)CC(=O)O,16.75,Fe,28,2,N,2
O=C(O)CN(CCN1(CC(=O)O)->[Fe+2]<-N(CCN(CC(=O)O)CC(=O)O)(CC(=O)O)CC1)CC(=O)O,17.1,Fe,35,2,N,1
O=C(O)CN(CCN1(CC(=O)O)->[Fe+3]<-N(CC(=O)O)(CC(=O)O)CC1)CC(=O)O,28.0,Fe,28,2,N,5
O=C(O)CN(CCN1(CC(=O)O)->[Fe+3]<-N(CCN(CC(=O)O)CC(=O)O)(CC(=O)O)CC1)CC(=O)O,27.66,Fe,35,2,N,3
O=C(O)CN(CCN1(CC(=O)O)->[Gd+3]<-N(CC(=O)O)(CC(=O)O)CC1)C(COCc1ccccc1)C(=O)O,22.59,Gd,37,2,N,3
O=C(O)CN(CCN1(CC(=O)O)->[Gd+3]<-N(CC(=O)O)(CC(=O)O)CC1)CC(=O)O,22.295,Gd,28,2,N,6
O=C(O)CN(CCN1(CC(=O)O)->[Gd+3]<-N(CCN(CC(=O)O)CC(=O)O)(CC(=O)O)CC1)CC(=O)O,23.05,Gd,35,2,N,3
O=C(O)CN(CCN1(CC(=O)O)->[Hg+2]<-N(CC(=O)O)(CC(=O)O)CC1)CC(=O)O,26.27,Hg,28,2,N,5
O=C(O)CN(CCN1(CC(=O)O)->[Hg+2]<-N(CCN(CC(=O)O)CC(=O)O)(CC(=O)O)CC1)CC(=O)O,26.035,Hg,35,2,N,2
O=C(O)CN(CCN1(CC(=O)O)->[Ho+3]<-N(CC(=O)O)(CC(=O)O)CC1)CC(=O)O,22.78,Ho,28,2,N,1
O=C(O)CN(CCN1(CC(=O)O)->[Ho+3]<-N(CCN(CC(=O)O)CC(=O)O)(CC(=O)O)CC1)CC(=O)O,21.48,Ho,35,2,N,4
O=C(O)CN(CCN1(CC(=O)O)->[La+3]<-N(CC(=O)O)(CC(=O)O)CC1)CC(=O)O,19.32,La,28,2,N,3
O=C(O)CN(CCN1(CC(=O)O)->[La+3]<-N(CCN(CC(=O)O)CC(=O)O)(CC(=O)O)CC1)CC(=O)O,22.55,La,35,2,N,7
O=C(O)CN(CCN1(CC(=O)O)->[Lu+3]<-N(CC(=O)O)(CC(=O)O)CC1)CC(=O)O,21.605,Lu,28,2,N,2
O=C(O)CN(CCN1(CC(=O)O)->[Lu+3]<-N(CCN(CC(=O)O)CC(=O)O)(CC(=O)O)CC1)CC(=O)O,21.655,Lu,35,2,N,2
O=C(O)CN(CCN1(CC(=O)O)->[Mg+2]<-N(CC(=O)O)(CC(=O)O)CC1)CC(=O)O,8.93,Mg,28,2,N,2
O=C(O)CN(CCN1(CC(=O)O)->[Mg+2]<-N(CCN(CC(=O)O)CC(=O)O)(CC(=O)O)CC1)CC(=O)O,8.45,Mg,35,2,N,2
O=C(O)CN(CCN1(CC(=O)O)->[Mn+2]<-N(CC(=O)O)(CC(=O)O)CC1)CC(=O)O,15.1,Mn,28,2,N,3
O=C(O)CN(CCN1(CC(=O)O)->[Mn+2]<-N(CCN(CC(=O)O)CC(=O)O)(CC(=O)O)CC1)CC(=O)O,14.505,Mn,35,2,N,2
O=C(O)CN(CCN1(CC(=O)O)->[Nd+3]<-N(CC(=O)O)(CC(=O)O)CC1)CC(=O)O,20.845,Nd,28,2,N,2
O=C(O)CN(CCN1(CC(=O)O)->[Nd+3]<-N(CCN(CC(=O)O)CC(=O)O)(CC(=O)O)CC1)CC(=O)O,22.82,Nd,35,2,N,5
O=C(O)CN(CCN1(CC(=O)O)->[Ni+2]<-N(CC(=O)O)(CC(=O)O)CC1)CC(=O)O,20.1,Ni,28,2,N,2
O=C(O)CN(CCN1(CC(=O)O)->[Ni+2]<-N(CC(=O)O)(Cc2ccccc2O)CC1)Cc1ccccc1O,19.43,Ni,36,2,N,1
O=C(O)CN(CCN1(CC(=O)O)->[Ni+2]<-N(CCN(CC(=O)O)CC(=O)O)(CC(=O)O)CC1)CC(=O)O,18.8,Ni,35,2,N,3
O=C(O)CN(CCN1(CC(=O)O)->[Pb+2]<-N(CC(=O)O)(CC(=O)O)CC1)CC(=O)O,19.0,Pb,28,2,N,4
O=C(O)CN(CCN1(CC(=O)O)->[Pb+2]<-N(CC(=O)O)(Cc2ccccc2O)CC1)Cc1ccccc1O,17.09,Pb,36,2,N,1
O=C(O)CN(CCN1(CC(=O)O)->[Pb+2]<-N(CCN(CC(=O)O)CC(=O)O)(CC(=O)O)CC1)CC(=O)O,17.6,Pb,35,2,N,4
O=C(O)CN(CCN1(CC(=O)O)->[Pd+2]<-N(CC(=O)O)(CC(=O)O)CC1)CC(=O)O,29.7,Pd,28,2,N,1
O=C(O)CN(CCN1(CC(=O)O)->[Pd+2]<-N(CCN(CC(=O)O)CC(=O)O)(CC(=O)O)CC1)CC(=O)O,18.73,Pd,35,2,N,1
O=C(O)CN(CCN1(CC(=O)O)->[Pr+3]<-N(CC(=O)O)(CC(=O)O)CC1)CC(=O)O,20.345,Pr,28,2,N,2
O=C(O)CN(CCN1(CC(=O)O)->[Pr+3]<-N(CCN(CC(=O)O)CC(=O)O)(CC(=O)O)CC1)CC(=O)O,23.11,Pr,35,2,N,2
O=C(O)CN(CCN1(CC(=O)O)->[Pu+3]<-N(CC(=O)O)(CC(=O)O)CC1)CC(=O)O,21.335,Pu,28,2,N,2
